user_id,nombre,arquetipo_perfil,periodo_inicio,periodo_fin,fecha,descripcion,monto,tipo_movimiento,categoria,grupo,tipo_pago,tasa_de_interes_de_la_tarjeta,descripcion_limpia
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-21,supermercado,86.11,Consumo,Alimentación,Esencial,Tarjeta de débito,,supermercado
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-22,ingredientes para la comida,142.27,Consumo,Alimentación,Esencial,Tarjeta de débito,,ingredientes para la comida
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-22,pasaje de la semana,120.6,Consumo,Transporte,Esencial,Transferencia bancaria,,pasaje de la semana
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-22,peaje,363.32,Consumo,Transporte,Esencial,Tarjeta de débito,,peaje
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-23,pagué el seguro del auto,229.86,Consumo,Transporte,Esencial,Efectivo,,pagué el seguro del auto
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-24,seguro del coche,131.58,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del coche
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-24,autobús,91.95,Consumo,Transporte,Esencial,Transferencia bancaria,,autobús
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-25,peaje,266.15,Consumo,Transporte,Esencial,Efectivo,,peaje
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-26,aceite y básicos de cocina,79.73,Consumo,Alimentación,Esencial,Tarjeta de débito,,aceite y básicos de cocina
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-26,agua embotellada,618.73,Consumo,Alimentación,Esencial,Tarjeta de débito,,agua embotellada
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-26,jugos y agua,132.18,Consumo,Alimentación,Esencial,Tarjeta de débito,,jugos y agua
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-26,software para la escuela,511.66,Consumo,Educación,Esencial,Tarjeta de débito,,software para la escuela
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-26,productos de skincare,318.29,Consumo,Compras personales,Discrecional,Transferencia bancaria,,productos de skincare
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-27,pagué el estacionamiento,174.83,Consumo,Transporte,Esencial,Tarjeta de débito,,pagué el estacionamiento
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-28,seguro del coche,172.64,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del coche
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-28,póliza del auto,300.08,Consumo,Transporte,Esencial,Tarjeta de débito,,póliza del auto
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-29,compré pollo,1021.95,Consumo,Alimentación,Esencial,Transferencia bancaria,,compré pollo
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-30,Disney+,220.03,Consumo,Suscripciones digitales,Discrecional,Transferencia bancaria,,disney+
110504306,Valentina Romero,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-31,boletos para el teatro,82.2,Consumo,Entretenimiento y ocio,Discrecional,Efectivo,,boletos para el teatro
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-01,taxi,366.73,Consumo,Transporte,Esencial,Transferencia bancaria,,taxi
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-01,accesorios,40.24,Consumo,Compras personales,Discrecional,Efectivo,,accesorios
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-02,compré la despensa,346.9,Consumo,Alimentación,Esencial,Efectivo,,compré la despensa
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-02,verdura para la semana,361.07,Consumo,Alimentación,Esencial,Tarjeta de débito,,verdura para la semana
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-02,cuota del condominio,1038.59,Consumo,Vivienda,Esencial,Transferencia bancaria,,cuota del condominio
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-02,lentes,518.37,Consumo,Salud,Esencial,Tarjeta de débito,,lentes
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-04,compré verduras,348.35,Consumo,Alimentación,Esencial,Tarjeta de crédito,45.5,compré verduras
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-04,jugos y agua,222.15,Consumo,Alimentación,Esencial,Efectivo,,jugos y agua
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-04,taxi del aeropuerto,312.79,Consumo,Viajes y vacaciones,Discrecional,Tarjeta de débito,,taxi del aeropuerto
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-05,cereal y leche,226.76,Consumo,Alimentación,Esencial,Efectivo,,cereal y leche
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-06,verdura para la semana,1103.6,Consumo,Alimentación,Esencial,Efectivo,,verdura para la semana
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-06,gasolina,396.42,Consumo,Transporte,Esencial,Transferencia bancaria,,gasolina
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-06,pago de un proyecto,774.44,Ingreso,,,Transferencia bancaria,,pago de un proyecto
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-07,Xbox Game Pass,50.02,Consumo,Suscripciones digitales,Discrecional,Transferencia bancaria,,xbox game pass
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-08,pescado,20.0,Consumo,Alimentación,Esencial,Tarjeta de débito,,pescado
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-08,botanas para la casa,84.41,Consumo,Alimentación,Esencial,Efectivo,,botanas para la casa
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-08,verdura para la semana,44.44,Consumo,Alimentación,Esencial,Tarjeta de débito,,verdura para la semana
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-10,mensualidad del crédito personal,1334.39,Pago de deuda,,,Transferencia bancaria,,mensualidad del crédito personal
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-11,póliza del auto,734.88,Consumo,Transporte,Esencial,Tarjeta de débito,,póliza del auto
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-13,compré abarrotes,385.7,Consumo,Alimentación,Esencial,Transferencia bancaria,,compré abarrotes
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-14,recibo de agua,1512.72,Consumo,Vivienda,Esencial,Transferencia bancaria,,recibo de agua
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-14,ingreso por un proyecto,2414.96,Ingreso,,,Transferencia bancaria,,ingreso por un proyecto
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-15,parquímetro,442.13,Consumo,Transporte,Esencial,Tarjeta de crédito,45.5,parquímetro
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-15,metro,54.09,Consumo,Transporte,Esencial,Tarjeta de débito,,metro
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-16,fui al súper,340.17,Consumo,Alimentación,Esencial,Efectivo,,fui al súper
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-18,pedí un DiDi,286.77,Consumo,Transporte,Esencial,Transferencia bancaria,,pedí un didi
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-20,me cobraron comisión,602.12,Consumo,Otros,,Tarjeta de débito,,me cobraron comisión
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-22,pasé dinero a mis ahorros,1334.39,Ahorro e inversión,,,Transferencia bancaria,,pasé dinero a mis ahorros
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-23,carne para la semana,473.32,Consumo,Alimentación,Esencial,Tarjeta de débito,,carne para la semana
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-23,compré carne,851.91,Consumo,Alimentación,Esencial,Transferencia bancaria,,compré carne
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-24,carne para la semana,152.7,Consumo,Alimentación,Esencial,Tarjeta de débito,,carne para la semana
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-25,seguro del coche,114.63,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del coche
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-25,reloj,1248.51,Consumo,Compras personales,Discrecional,Tarjeta de débito,,reloj
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-26,botanas para la casa,238.74,Consumo,Alimentación,Esencial,Tarjeta de crédito,45.5,botanas para la casa
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-26,bono de productividad,18182.84,Ingreso,,,Transferencia bancaria,,bono de productividad
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-27,suscripción del curso en línea,227.84,Consumo,Educación,Esencial,Transferencia bancaria,,suscripción del curso en línea
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-28,despensa de la quincena,232.3,Consumo,Alimentación,Esencial,Transferencia bancaria,,despensa de la quincena
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-28,seguro del carro,138.16,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del carro
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-29,fruta para la casa,435.64,Consumo,Alimentación,Esencial,Transferencia bancaria,,fruta para la casa
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-29,frutas y verduras,270.5,Consumo,Alimentación,Esencial,Tarjeta de débito,,frutas y verduras
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-29,boletos para un evento,414.58,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,boletos para un evento
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-29,me pagaron una venta,867.58,Ingreso,,,Transferencia bancaria,,me pagaron una venta
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-31,abarrotes,108.79,Consumo,Alimentación,Esencial,Tarjeta de crédito,45.5,abarrotes
113724033,Camila Ruiz,Usuario con ingresos estacionales,2026-07-01,2026-07-31,2026-07-31,billar,367.49,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,billar
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-02,pescado,355.14,Consumo,Alimentación,Esencial,Tarjeta de crédito,37.9,pescado
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-02,fruta para la casa,96.72,Consumo,Alimentación,Esencial,Tarjeta de débito,,fruta para la casa
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-03,servicio del coche,1366.84,Consumo,Transporte,Esencial,Efectivo,,servicio del coche
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-04,fui por el mandado,249.08,Consumo,Alimentación,Esencial,Tarjeta de débito,,fui por el mandado
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-04,metrobús,407.71,Consumo,Transporte,Esencial,Efectivo,,metrobús
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-06,snacks del súper,100.73,Consumo,Alimentación,Esencial,Tarjeta de débito,,snacks del súper
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-06,desayuno fuera,20.0,Consumo,Entretenimiento y ocio,Discrecional,Transferencia bancaria,,desayuno fuera
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-08,fruta para la casa,424.88,Consumo,Alimentación,Esencial,Efectivo,,fruta para la casa
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-08,taxi para ir al trabajo,366.78,Consumo,Transporte,Esencial,Tarjeta de crédito,37.9,taxi para ir al trabajo
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-09,agua embotellada,519.91,Consumo,Alimentación,Esencial,Tarjeta de crédito,37.9,agua embotellada
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-09,carne,34.44,Consumo,Alimentación,Esencial,Transferencia bancaria,,carne
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-10,frutas y verduras,458.39,Consumo,Alimentación,Esencial,Tarjeta de débito,,frutas y verduras
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-10,internet y teléfono de la casa,436.61,Consumo,Vivienda,Esencial,Transferencia bancaria,,internet y teléfono de la casa
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-10,pago de una licencia,711.33,Consumo,Otros,,Efectivo,,pago de una licencia
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-10,venta de un artículo,11412.13,Ingreso,,,Transferencia bancaria,,venta de un artículo
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-12,servicio de electricidad de la casa,2299.7,Consumo,Vivienda,Esencial,Transferencia bancaria,,servicio de electricidad de la casa
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-14,compré abarrotes,690.19,Consumo,Alimentación,Esencial,Efectivo,,compré abarrotes
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-19,botanas para la casa,200.54,Consumo,Alimentación,Esencial,Efectivo,,botanas para la casa
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-20,comida para la casa,462.16,Consumo,Alimentación,Esencial,Transferencia bancaria,,comida para la casa
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-20,verdura para la semana,361.82,Consumo,Alimentación,Esencial,Tarjeta de débito,,verdura para la semana
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-20,curso,243.27,Consumo,Educación,Esencial,Tarjeta de crédito,37.9,curso
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-20,compré un vestido,1094.13,Consumo,Compras personales,Discrecional,Efectivo,,compré un vestido
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-21,jugos y agua,710.49,Consumo,Alimentación,Esencial,Efectivo,,jugos y agua
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-21,botanas para la casa,70.88,Consumo,Alimentación,Esencial,Efectivo,,botanas para la casa
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-22,aportación al AFORE,1477.48,Ahorro e inversión,,,Transferencia bancaria,,aportación al afore
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-22,pagué el estacionamiento,82.29,Consumo,Transporte,Esencial,Tarjeta de débito,,pagué el estacionamiento
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-23,carne,199.35,Consumo,Alimentación,Esencial,Tarjeta de débito,,carne
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-23,parquímetro,238.26,Consumo,Transporte,Esencial,Tarjeta de débito,,parquímetro
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-23,compré un teléfono,484.19,Consumo,Compras personales,Discrecional,Tarjeta de débito,,compré un teléfono
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-24,despensa de la semana,350.74,Consumo,Alimentación,Esencial,Tarjeta de débito,,despensa de la semana
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-26,snacks del súper,103.48,Consumo,Alimentación,Esencial,Transferencia bancaria,,snacks del súper
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-26,gas para el carro,31.1,Consumo,Transporte,Esencial,Transferencia bancaria,,gas para el carro
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-26,boletos para un concierto,881.97,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,boletos para un concierto
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-26,bono del trabajo,13212.54,Ingreso,,,Efectivo,,bono del trabajo
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-27,reparación del coche,157.32,Consumo,Transporte,Esencial,Tarjeta de crédito,37.9,reparación del coche
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-28,tenencia del coche,53.7,Consumo,Transporte,Esencial,Transferencia bancaria,,tenencia del coche
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-29,seguro de gastos médicos,556.73,Consumo,Salud,Esencial,Transferencia bancaria,,seguro de gastos médicos
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-30,gasolina,519.76,Consumo,Transporte,Esencial,Tarjeta de débito,,gasolina
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-30,electrónicos para mí,676.1,Consumo,Compras personales,Discrecional,Tarjeta de débito,,electrónicos para mí
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-30,liquidé la tarjeta,1477.48,Pago de deuda,,,Transferencia bancaria,,liquidé la tarjeta
115719678,Santiago Castillo,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-31,tarjeta del metro,112.46,Consumo,Transporte,Esencial,Transferencia bancaria,,tarjeta del metro
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-02,renta del departamento,1627.81,Consumo,Vivienda,Esencial,Transferencia bancaria,,renta del departamento
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-04,sesión de terapia,284.91,Consumo,Salud,Esencial,Tarjeta de débito,,sesión de terapia
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-05,pagué todo lo de la tarjeta,201.42,Pago de deuda,,,Transferencia bancaria,,pagué todo lo de la tarjeta
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-06,PlayStation Plus,169.88,Consumo,Suscripciones digitales,Discrecional,Transferencia bancaria,,playstation plus
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-08,pagué el seguro del auto,268.46,Consumo,Transporte,Esencial,Efectivo,,pagué el seguro del auto
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-09,despensa de la semana,150.62,Consumo,Alimentación,Esencial,Tarjeta de crédito,19.4,despensa de la semana
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-13,compré pescado,289.98,Consumo,Alimentación,Esencial,Tarjeta de crédito,19.4,compré pescado
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-15,sueldo,7760.84,Ingreso,,,Transferencia bancaria,,sueldo
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-16,pan y tortillas,65.19,Consumo,Alimentación,Esencial,Tarjeta de crédito,19.4,pan y tortillas
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-18,aportación al AFORE,1192.4,Ahorro e inversión,,,Transferencia bancaria,,aportación al afore
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-19,material escolar,239.99,Consumo,Educación,Esencial,Tarjeta de débito,,material escolar
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-19,liquidé la tarjeta,1157.3,Pago de deuda,,,Transferencia bancaria,,liquidé la tarjeta
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-20,compré la despensa,85.78,Consumo,Alimentación,Esencial,Tarjeta de débito,,compré la despensa
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-20,suscripción de música,32.58,Consumo,Suscripciones digitales,Discrecional,Transferencia bancaria,,suscripción de música
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-21,camisa nueva,778.49,Consumo,Compras personales,Discrecional,Tarjeta de crédito,19.4,camisa nueva
116623879,Emiliano Hernández,Usuario que paga completamente sus tarjetas cada mes,2026-07-01,2026-07-31,2026-07-23,refrescos para la casa,666.37,Consumo,Alimentación,Esencial,Efectivo,,refrescos para la casa
